"edge","edge_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x76_80","Caud_L -- GP_L","0.019990153825557584","0.013904795512387429",8.693672883458629e-246,"6.665149210651616e-245",1.7387345766917259e-245,"3.0347222375648167e-245",1.0,"1.0",45.46231320667326
"x64_80","subgenual_ACC_L -- GP_L","0.0015008594881300902","0.001042934881862157",4.4513432226383907e-246,"3.4381643547990555e-245",8.902686445276781e-246,"1.5590999104672537e-245",1.0,"1.0",45.50748577793586
"x40_52","MTG_L_pole -- MOG_L","0.014298656390835152","0.009689813102233484",1.7450543850510528e-253,"1.357993450020932e-252",3.4901087701021055e-253,"6.185381125095342e-253",1.0,"1.0",46.66377070238801
"x26_74","SPG_L -- Hippo_L","0.006880808520750188","0.004583165600048663",1.2013339453547109e-258,"9.419550253349438e-258",2.4026678907094218e-258,"4.287519425662503e-258",1.0,"1.0",47.47597832562175
"x18_72","MFOG_L -- Amyg_L","0.010542734887838832","0.007000062123405412",1.332990418615971e-259,"1.0531641857004044e-258",2.665980837231942e-259,"4.77385841961083e-259",1.0,"1.0",47.626798769996675
"x48_66","FuG_L -- dorsal_ACC_L","0.0023327858879710855","0.0015467170142323312",5.006926604462702e-260,"3.986283873552997e-259",1.0013853208925404e-259,"1.7962457662457178e-259",1.0,"1.0",47.69402955813699
"x42_52","ITG_L -- MOG_L","0.06261573635019696","0.04112404085899785",6.723547517160966e-263,"5.394474170745426e-262",1.3447095034321931e-262,"2.4204771061779476e-262",1.0,"1.0",48.149048609822394
"x60_78","rostral_ACC_L -- Put_L","0.015325309966689325","0.010061979180611524",5.3839712250100876e-263,"4.3534454827230005e-262",1.0767942450020175e-262,"1.9416063476952753e-262",1.0,"1.0",48.164366545501125
"x28_34","SMG_L -- STG_L","0.054344289640781335","0.03559829493076936",1.0785073451294855e-263,"8.789410253614311e-263",2.157014690258971e-263,"3.8961783672217014e-263",1.0,"1.0",48.275270886702714
"x44_74","PHG_L -- Hippo_L","0.0366595979923374","0.024013115868715854",1.0536729022892842e-263,"8.655170268804834e-263",2.1073458045785684e-263,"3.81311697157136e-263",1.0,"1.0",48.27687851744064
"x32_48","PrCu_L -- FuG_L","0.024472119655149005","0.015979408121021076",1.1539552312387099e-264,"9.554749314656517e-264",2.3079104624774197e-264,"4.1833403304100335e-264",1.0,"1.0",48.429601832774374
"x44_50","PHG_L -- SOG_L","0.008483719266617574","0.005531736245184342",4.28265174756264e-265,"3.574632708651075e-264",8.56530349512528e-265,"1.560755126312441e-264",1.0,"1.0",48.498111122560935
"x10_16","IFG_opercularis_L -- LFOG_L","0.002387292832280213","0.0015495103000012056",1.7234297512160864e-266,"1.4502030833403652e-265",3.446859502432173e-266,"6.325353874144147e-266",1.0,"1.0",48.72044278630443
"x18_20","MFOG_L -- RG_L","0.04098865303197534","0.025944516621872",3.221503511212452e-274,"2.732996831233515e-273",6.443007022424905e-274,"1.1972194377396367e-273",1.0,"1.0",49.95949768211796
"x40_82","MTG_L_pole -- Thal_L","0.013152448288959805","0.008294866039815767",2.3976945016422836e-275,"2.0509205034708787e-274",4.795389003284567e-275,"8.926668378416415e-275",1.0,"1.0",50.141488965650844
"x10_62","IFG_opercularis_L -- subcallosal_ACC_L","4.65980494000321e-5","2.9283774558604742e-5",1.8827239933474388e-276,"1.623849444262166e-275",3.7654479866948776e-276,"7.047447859365639e-276",1.0,"1.0",50.32000582105458
"x66_181","dorsal_ACC_L -- PIns_L","0.035058621871573166","0.021999035988588947",6.432842434717082e-277,"5.594951193220319e-276",1.2865684869434164e-276,"2.412315913018906e-276",1.0,"1.0",50.39543405368892
"x4_16","SFG_pole_L -- LFOG_L","0.0007605463308156048","0.00047575139332709166",6.856227516460511e-278,"6.01372498265816e-277",1.3712455032921022e-277,"2.585134965222816e-277",1.0,"1.0",50.552845565870484
"x40_46","MTG_L_pole -- ENT_L","0.0036846984003114937","0.002302128606068517",2.867294925008775e-278,"2.5364532028923784e-277",5.73458985001755e-278,"1.0830840318920008e-277",1.0,"1.0",50.61419855106221
"x24_60","PrCG_L -- rostral_ACC_L","0.04057455373104232","0.025094925260051682",1.9416193393465643e-281,"1.732393117434219e-280",3.8832386786931287e-281,"7.44287413416183e-281",1.0,"1.0",51.129064344825416
"x64_183","subgenual_ACC_L -- PSTG_L","0.0013012454999077174","0.0008002993831614719",3.3261558033434504e-283,"2.9935402230091054e-282",6.652311606686901e-283,"1.2797662663421827e-282",1.0,"1.0",51.41700295328816
"x46_48","ENT_L -- FuG_L","0.009326605123248522","0.005713060454902",1.7894181967533153e-284,"1.6246033628418258e-283",3.5788363935066305e-284,"6.897757294747417e-284",1.0,"1.0",51.6243706140979
"x22_62","PoCG_L -- subcallosal_ACC_L","0.0003465839750299148","0.0002107129838733814",7.52375167548117e-287,"6.891223879754877e-286",1.504750335096234e-286,"2.9274748060612826e-286",1.0,"1.0",52.01363207252783
"x24_34","PrCG_L -- STG_L","0.026537584083129083","0.016121845994590968",4.324586989980166e-287,"3.996381727347743e-286",8.649173979960332e-287,"1.6858559452465053e-286",1.0,"1.0",52.05310193948928
"x20_46","RG_L -- ENT_L","5.495922179969596e-5","3.325159587856051e-5",2.156543373981965e-288,"2.0108309838480485e-287",4.31308674796393e-288,"8.422726007816354e-288",1.0,"1.0",52.26706109148747
"x2_12","SFG_PFC_L -- IFG_orbitalis_L","0.0786479765579201","0.04755148886070553",1.3109590907973494e-288,"1.2334933263411423e-287",2.6219181815946987e-288,"5.129839920511367e-288",1.0,"1.0",52.30261874977325
"x26_50","SPG_L -- SOG_L","0.07169143993152403","0.043274222178693",3.928704971739432e-289,"3.730467564908543e-288",7.857409943478864e-289,"1.540230926420573e-288",1.0,"1.0",52.38874958505585
"x18_60","MFOG_L -- rostral_ACC_L","0.0007046951179238922","0.00042473511408356186",1.3226351839263257e-289,"1.2675253845960622e-288",2.6452703678526513e-289,"5.195170456788414e-289",1.0,"1.0",52.46662107155155
"x10_60","IFG_opercularis_L -- rostral_ACC_L","0.001892517546088672","0.0011379597222530454",2.3214714635727788e-290,"2.2455354811194636e-289",4.6429429271455577e-290,"9.153230342086957e-290",1.0,"1.0",52.59119317179218
"x24_64","PrCG_L -- subgenual_ACC_L","0.0007214023957214723","0.00042402001348879027",1.17487017980105e-297,"1.1471609774472517e-296",2.3497403596021e-297,"4.704025671543856e-297",1.0,"1.0",53.80110861305536
"x46_76","ENT_L -- Caud_L","0.00014076934414143015","8.22501021225707e-5",1.4125223379763942e-299,"1.3923434474338743e-298",2.8250446759527885e-299,"5.7107836711155e-299",1.0,"1.0",54.1217263841965
"x10_64","IFG_opercularis_L -- subgenual_ACC_L","5.6309920773869876e-5","3.277822873241953e-5",8.626324868504474e-301,"8.58485215279051e-300",1.7252649737008947e-300,"3.5012730348635804e-300",1.0,"1.0",54.324962450744344
"x22_60","PoCG_L -- rostral_ACC_L","0.0015714068217131357","0.0009103448338912317",2.390909838651198e-302,"2.4025161970912525e-301",4.781819677302396e-302,"9.761702891534478e-302",1.0,"1.0",54.586179899532105
"x42_68","ITG_L -- PCC_L","0.056819346093732424","0.032896728842877546",1.5252379102598478e-302,"1.547667879528375e-301",3.0504758205196957e-302,"6.239609632881196e-302",1.0,"1.0",54.618971289143126
"x50_58","SOG_L -- LG_L","0.017673625076213124","0.010227189757513926",1.0333984388655054e-302,"1.0589776081443546e-301",2.066796877731011e-302,"4.2359104325774185e-302",1.0,"1.0",54.64737731265697
"x40_50","MTG_L_pole -- SOG_L","0.006678456893635444","0.003848207760460603",4.25339199035248e-304,"4.402260710014817e-303",8.50678398070496e-304,"1.7469288531804825e-303",1.0,"1.0",54.88044397221699
"x46_74","ENT_L -- Hippo_L","0.024967830486592776","0.014305318816935225",5.968219409756133e-306,"6.239502110199594e-305",1.1936438819512266e-305,"2.460998840277927e-305",1.0,"1.0",55.19290662515882
"x2_70","SFG_PFC_L -- Ins_L","0.11038939206449004","0.06310962802441823",1.1526901540865906e-306,"1.2173819484485932e-305",2.3053803081731813e-306,"4.791302447709323e-306",1.0,"1.0",55.313574073046254
"x48_58","FuG_L -- LG_L","0.10578781463525017","0.060281788867030076",9.834816298951623e-308,"1.0493850380840134e-306",1.9669632597903247e-307,"4.0961910943319645e-307",1.0,"1.0",55.494445209148374
"x44_52","PHG_L -- MOG_L","0.0036830333362730333","0.002098339227707488",8.552047334741414e-308,"9.220176032768087e-307",1.7104094669482829e-307,"3.5691003997811955e-307",1.0,"1.0",55.504724341812704
"x22_50","PoCG_L -- SOG_L","0.020172676345825816","0.011328689196308616",1.5710569331e-312,"1.7116251850116e-311",3.142113866205e-312,"6.609934657564e-312",1.0,"1.0",56.3097836376323
"x0_56","SFG_L -- Cu_L","0.006075041157589456","0.0034090213767235884",8.7315525267e-313,"9.613996665064e-312",1.746310505345e-312,"3.68112295933e-312",1.0,"1.0",56.353319073969125
"x8_62","MFG_DPFC_L -- subcallosal_ACC_L","4.353487283091317e-5","2.4216746967141393e-5",1.10886882e-315,"1.234063688e-314",2.21773764e-315,"4.68440502e-315",1.0,"1.0",56.84882283250734
"x42_72","ITG_L -- Amyg_L","0.04505306493106195","0.025048350654720723",7.48300024e-316,"8.41837527e-315",1.49660005e-315,"3.174141495e-315",1.0,"1.0",56.87811653449608
"x14_60","IFG_triangularis_L -- rostral_ACC_L","0.00663758847044136","0.003687049904853157",3.79502524e-316,"4.316319916e-315",7.5900505e-316,"1.613080545e-315",1.0,"1.0",56.928705276919416
"x34_72","STG_L -- Amyg_L","0.02051105906515505","0.011344290077885264",1.3871768e-317,"1.5952533e-316",2.7743535e-317,"5.945043e-317",1.0,"1.0",57.175604134608896
"x24_62","PrCG_L -- subcallosal_ACC_L","0.003962397575073117","0.00218618409789974",2.13755e-318,"2.485803e-317",4.2751e-318,"9.179937e-318",1.0,"1.0",57.31539875528691
"x2_64","SFG_PFC_L -- subgenual_ACC_L","0.0004947641266757181","0.0002698619292924435",3.16e-322,"3.72e-321",6.3e-322,"1.374e-321",1.0,"1.0",57.977112553132244
"x40_44","MTG_L_pole -- PHG_L","0.014043307040375003","0.007580343792899946",0.0,"0.0",0.0,"0.0",1.0,"1.0",58.58419794925171
"x20_26","RG_L -- SPG_L","0.0018325739172560603","0.0009842790531939395",0.0,"0.0",0.0,"0.0",1.0,"1.0",58.87667262999494
"x78_80","Put_L -- GP_L","0.07656441497820987","0.041028123587224484",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.01267664233274
"x6_66","MFG_L -- dorsal_ACC_L","0.028865119271195637","0.015433629387908038",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.143264060048985
"x26_56","SPG_L -- Cu_L","0.0449452804112582","0.02400283682411815",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.21360763145838
"x4_70","SFG_pole_L -- Ins_L","0.007564684249732124","0.00401460582828476",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.58650246710772
"x44_56","PHG_L -- Cu_L","0.006081790910314667","0.0032200967384535227",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.725881212934155
"x46_56","ENT_L -- Cu_L","0.0002924502590319057","0.00015435312909891293",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.9151391517572
"x46_58","ENT_L -- LG_L","0.001616478654502153","0.000852402788338245",0.0,"0.0",0.0,"0.0",1.0,"1.0",59.96876602476322
"x24_68","PrCG_L -- PCC_L","0.04340387633676949","0.02258629545861424",0.0,"0.0",0.0,"0.0",1.0,"1.0",60.76919907294007
"x14_46","IFG_triangularis_L -- ENT_L","6.637054129722e-6","3.433296029080505e-6",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.13136713518165
"x46_70","ENT_L -- Ins_L","4.894430949889497e-5","2.5247336214844283e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.30369366639227
"x16_46","LFOG_L -- ENT_L","5.4971966133030124e-5","2.8356630741373103e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.30369366639228
"x4_64","SFG_pole_L -- subgenual_ACC_L","5.659530607645701e-5","2.906845437943424e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.568485802462206
"x62_68","subcallosal_ACC_L -- PCC_L","0.005773654846053883","0.0029486024231521048",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.92052069767039
"x60_70","rostral_ACC_L -- Ins_L","0.02421277879247499","0.012364687557328021",0.0,"0.0",0.0,"0.0",1.0,"1.0",61.92435442548976
"x46_80","ENT_L -- GP_L","0.0006003225896883697","0.0003059466823199188",0.0,"0.0",0.0,"0.0",1.0,"1.0",62.049593081740845
"x12_18","IFG_orbitalis_L -- MFOG_L","0.0020642293951293137","0.00103680410316729",0.0,"0.0",0.0,"0.0",1.0,"1.0",62.959497186973095
"x14_64","IFG_triangularis_L -- subgenual_ACC_L","0.0001134867081881216","5.6742287470675993e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",63.24674207306316
"x66_76","dorsal_ACC_L -- Caud_L","0.013641225105554872","0.006805998864899864",0.0,"0.0",0.0,"0.0",1.0,"1.0",63.38135263450252
"x20_66","RG_L -- dorsal_ACC_L","0.014940347198430114","0.007390218074029021",0.0,"0.0",0.0,"0.0",1.0,"1.0",63.929813311987054
"x8_18","MFG_DPFC_L -- MFOG_L","0.001845633753948864","0.0009041448816447048",0.0,"0.0",0.0,"0.0",1.0,"1.0",64.5516720544649
"x58_183","LG_L -- PSTG_L","0.049611400366405316","0.02395541471334666",0.0,"0.0",0.0,"0.0",1.0,"1.0",65.49042249765145
"x22_56","PoCG_L -- Cu_L","0.012667370193217519","0.006057976088969056",0.0,"0.0",0.0,"0.0",1.0,"1.0",66.12396811541655
"x32_52","PrCu_L -- MOG_L","0.16955058449045554","0.07984956759264021",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.14701679262163
"x34_36","STG_L -- STG_L_pole","0.12191951472492567","0.057305865175748094",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.27816717726907
"x24_56","PrCG_L -- Cu_L","0.01194434241820597","0.005598647449692513",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.46509319240803
"x38_80","MTG_L -- GP_L","0.022738943875956614","0.010651246769395762",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.51026972858259
"x22_32","PoCG_L -- PrCu_L","0.06293377389323607","0.02946974126034898",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.53166425673317
"x0_32","SFG_L -- PrCu_L","0.032135780833034436","0.015014707972882298",0.0,"0.0",0.0,"0.0",1.0,"1.0",67.68181039811729
"x32_62","PrCu_L -- subcallosal_ACC_L","0.0013091186363009984","0.0006062039019453971",0.0,"0.0",0.0,"0.0",1.0,"1.0",68.29049771536486
"x0_62","SFG_L -- subcallosal_ACC_L","0.0010997088906740836","0.000507915869680068",0.0,"0.0",0.0,"0.0",1.0,"1.0",68.46773383666287
"x24_50","PrCG_L -- SOG_L","0.01971684680936149","0.00909147902168435",0.0,"0.0",0.0,"0.0",1.0,"1.0",68.58085911598421
"x34_46","STG_L -- ENT_L","0.005894676586317077","0.0026367403196526844",0.0,"0.0",0.0,"0.0",1.0,"1.0",70.69563864098481
"x24_32","PrCG_L -- PrCu_L","0.06148587263862399","0.027408518320937745",0.0,"0.0",0.0,"0.0",1.0,"1.0",70.93977105378475
"x20_32","RG_L -- PrCu_L","0.002084766220508091","0.0009260644153240526",0.0,"0.0",0.0,"0.0",1.0,"1.0",71.18953645875148
"x22_34","PoCG_L -- STG_L","0.21468310051665235","0.09527860664783558",0.0,"0.0",0.0,"0.0",1.0,"1.0",71.25288631568317
"x20_68","RG_L -- PCC_L","0.010637493415811071","0.004707692865512337",0.0,"0.0",0.0,"0.0",1.0,"1.0",71.45476298047893
"x44_66","PHG_L -- dorsal_ACC_L","0.006737366561426678","0.002944681152013983",0.0,"0.0",0.0,"0.0",1.0,"1.0",72.35222649146044
"x6_20","MFG_L -- RG_L","0.0012309932312428492","0.0005369665160697318",0.0,"0.0",0.0,"0.0",1.0,"1.0",72.49506772731856
"x60_76","rostral_ACC_L -- Caud_L","0.010297091844995155","0.004431194335007981",0.0,"0.0",0.0,"0.0",1.0,"1.0",73.48416937816728
"x38_72","MTG_L -- Amyg_L","0.02760998890373263","0.01182209751528642",0.0,"0.0",0.0,"0.0",1.0,"1.0",73.85360423129212
"x46_82","ENT_L -- Thal_L","0.0018118197688792507","0.0007740059683429538",0.0,"0.0",0.0,"0.0",1.0,"1.0",74.02368216416156
"x36_72","STG_L_pole -- Amyg_L","0.05699317503564552","0.02424608571977214",0.0,"0.0",0.0,"0.0",1.0,"1.0",74.33292378831933
"x32_42","PrCu_L -- ITG_L","0.03608865744691058","0.01531367500659619",0.0,"0.0",0.0,"0.0",1.0,"1.0",74.52316650358432
"x0_22","SFG_L -- PoCG_L","0.08335988643788222","0.03515590691009477",0.0,"0.0",0.0,"0.0",1.0,"1.0",74.98230875136237
"x64_68","subgenual_ACC_L -- PCC_L","0.003858189649589948","0.001583711390056162",0.0,"0.0",0.0,"0.0",1.0,"1.0",77.0384491403986
"x0_44","SFG_L -- PHG_L","0.0004656251021602251","0.00019093401602047902",0.0,"0.0",0.0,"0.0",1.0,"1.0",77.11752411979697
"x0_20","SFG_L -- RG_L","0.021585628277794505","0.008830837493754622",0.0,"0.0",0.0,"0.0",1.0,"1.0",77.29702888524824
"x30_56","AG_L -- Cu_L","0.012685483303347811","0.005142858749735411",0.0,"0.0",0.0,"0.0",1.0,"1.0",78.0014042981048
"x18_70","MFOG_L -- Ins_L","0.010011963589681573","0.004050956579646927",0.0,"0.0",0.0,"0.0",1.0,"1.0",78.1558828676182
"x6_82","MFG_L -- Thal_L","0.12036055232686436","0.048468324143949554",0.0,"0.0",0.0,"0.0",1.0,"1.0",78.52829502797726
"x44_82","PHG_L -- Thal_L","0.01453570031635859","0.00580959963763077",0.0,"0.0",0.0,"0.0",1.0,"1.0",79.12063352453099
"x16_60","LFOG_L -- rostral_ACC_L","0.0016710172631787467","0.0006655637512850775",0.0,"0.0",0.0,"0.0",1.0,"1.0",79.39465679888706
"x12_62","IFG_orbitalis_L -- subcallosal_ACC_L","0.00016045771382066946","6.376981586537642e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",79.56928163129469
"x40_72","MTG_L_pole -- Amyg_L","0.03582034565366618","0.014221368923652496",0.0,"0.0",0.0,"0.0",1.0,"1.0",79.6504748932466
"x42_50","ITG_L -- SOG_L","0.060420285312122096","0.023808567960516138",0.0,"0.0",0.0,"0.0",1.0,"1.0",80.25082347681918
"x2_20","SFG_PFC_L -- RG_L","0.09973053569383342","0.03854498193569546",0.0,"0.0",0.0,"0.0",1.0,"1.0",81.82015640515161
"x14_62","IFG_triangularis_L -- subcallosal_ACC_L","0.00011998149401518712","4.627503216889372e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",81.99125540811544
"x56_58","Cu_L -- LG_L","0.20653844194807292","0.07906868509791931",0.0,"0.0",0.0,"0.0",1.0,"1.0",82.60310641684895
"x64_76","subgenual_ACC_L -- Caud_L","0.02867198500500393","0.010969737479961213",0.0,"0.0",0.0,"0.0",1.0,"1.0",82.6535528490398
"x20_70","RG_L -- Ins_L","0.054289629925055975","0.02059935514903511",0.0,"0.0",0.0,"0.0",1.0,"1.0",83.341872912393
"x54_68","IOG_L -- PCC_L","0.067410777103096","0.025466307065632122",0.0,"0.0",0.0,"0.0",1.0,"1.0",83.70730547555316
"x60_64","rostral_ACC_L -- subgenual_ACC_L","0.01104394302038762","0.004165457349965169",0.0,"0.0",0.0,"0.0",1.0,"1.0",83.84196826270781
"x66_68","dorsal_ACC_L -- PCC_L","0.36789078423047344","0.13697216795277634",0.0,"0.0",0.0,"0.0",1.0,"1.0",84.93497808656615
"x48_72","FuG_L -- Amyg_L","0.01140362556326515","0.004135805454923764",0.0,"0.0",0.0,"0.0",1.0,"1.0",87.19324628944173
"x12_64","IFG_orbitalis_L -- subgenual_ACC_L","0.00012188829396695115","4.4074536683695164e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",87.45290547553648
"x58_185","LG_L -- PSMG_L","0.31267966502532146","0.11176811929540009",0.0,"0.0",0.0,"0.0",1.0,"1.0",88.46708039214543
"x46_181","ENT_L -- PIns_L","0.00022938820438700268","8.126846437103236e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",89.25838575309874
"x46_78","ENT_L -- Put_L","0.0012001854722055439","0.00041472181375784415",0.0,"0.0",0.0,"0.0",1.0,"1.0",91.5148318923565
"x0_26","SFG_L -- SPG_L","0.1394103343646285","0.04784006203011056",0.0,"0.0",0.0,"0.0",1.0,"1.0",92.15167523829608
"x44_48","PHG_L -- FuG_L","0.06298274240811873","0.021464380884525992",0.0,"0.0",0.0,"0.0",1.0,"1.0",92.79043284072425
"x48_68","FuG_L -- PCC_L","0.08546707456524757","0.029054919031203",0.0,"0.0",0.0,"0.0",1.0,"1.0",93.0206070398528
"x16_20","LFOG_L -- RG_L","0.025962826905477198","0.008591812597678343",0.0,"0.0",0.0,"0.0",1.0,"1.0",95.55802874494071
"x0_64","SFG_L -- subgenual_ACC_L","0.0002643253092282236","8.718835692928056e-5",0.0,"0.0",0.0,"0.0",1.0,"1.0",95.86945434325521
"x32_64","PrCu_L -- subgenual_ACC_L","0.0018091893470803338","0.0005907901229966809",0.0,"0.0",0.0,"0.0",1.0,"1.0",96.83911143042076
"x64_66","subgenual_ACC_L -- dorsal_ACC_L","0.011686046963394068","0.003791745673129197",0.0,"0.0",0.0,"0.0",1.0,"1.0",97.46045339987766
"x46_72","ENT_L -- Amyg_L","0.033338331453667866","0.010696029172168135",0.0,"0.0",0.0,"0.0",1.0,"1.0",98.56467207246085
"x32_58","PrCu_L -- LG_L","0.03788620217004541","0.01197947644026408",0.0,"0.0",0.0,"0.0",1.0,"1.0",100.00995565071315
"x44_58","PHG_L -- LG_L","0.06015972961248418","0.017960383178388946",0.0,"0.0",0.0,"0.0",1.0,"1.0",105.9230012554741
"x52_58","MOG_L -- LG_L","0.10378924025853185","0.030100765037863658",0.0,"0.0",0.0,"0.0",1.0,"1.0",109.03722726732992
"x42_46","ITG_L -- ENT_L","0.0220019872825958","0.005755848977928028",0.0,"0.0",0.0,"0.0",1.0,"1.0",120.87946214340631
"x50_52","SOG_L -- MOG_L","0.2499556192315401","0.06153327467114009",0.0,"0.0",0.0,"0.0",1.0,"1.0",128.45555107441317
"x38_46","MTG_L -- ENT_L","0.0017796869586512473","0.00041958940365675895",0.0,"0.0",0.0,"0.0",1.0,"1.0",134.12789413623193
"x48_185","FuG_L -- PSMG_L","0.21481178220897637","0.05009205918909462",0.0,"0.0",0.0,"0.0",1.0,"1.0",135.609218510284
"x32_56","PrCu_L -- Cu_L","0.20695994484945376","0.04653667562203656",0.0,"0.0",0.0,"0.0",1.0,"1.0",140.63419902671305
"x58_68","LG_L -- PCC_L","0.20148343999262963","0.04353610713353164",0.0,"0.0",0.0,"0.0",1.0,"1.0",146.34900158352391
"x2_46","SFG_PFC_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x4_46","SFG_pole_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x6_46","MFG_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x8_46","MFG_DPFC_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x10_46","IFG_opercularis_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x12_46","IFG_orbitalis_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x18_46","MFOG_L -- ENT_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x46_60","ENT_L -- rostral_ACC_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x46_62","ENT_L -- subcallosal_ACC_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x46_64","ENT_L -- subgenual_ACC_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
"x4_72","SFG_pole_L -- Amyg_L","0.0","0.0",NaN,"1.0",1.0,"1.0",NaN,"1.0",NaN
