"predictor","real_mean","perm_mean","real_std","perm_std","real_vs_perm_right_p","real_vs_perm_both_p","real_vs_perm_left_p","real_vs_perm_t","real_vs_perm_right_padj","real_vs_perm_both_padj","real_vs_perm_left_padj"
"PSTG_L_to_LG_L",0.08972774350647172,-0.004334558239734546,0.039792375746743144,0.10512075833252892,7.824304602634195e-121,1.564860920526839e-120,1.0,26.92990272440531,"4.262186980908627e-119","2.892198308473711e-119","1.0"
"PSMG_L_to_LG_L",0.16754606256928609,-0.03259428863697709,0.10610758835563217,0.32094427654937807,2.201681876876183e-68,4.403363753752366e-68,1.0,18.855841855289025,"2.745470774176927e-67","2.3613893705355954e-67","1.0"
"PSIG_L_to_LG_L",-0.10055125334960639,0.003132864166294169,0.03930855845554516,0.1221241725659208,1.0,1.6974444474985083e-110,8.487222237492542e-111,-25.443731322415996,"1.0","2.6619015199408428e-109","2.0914940513820905e-109"
"subcallosal_ACC_L_to_rostral_ACC_L",0.019867612944204336,0.0017953870870724602,0.016878803367380648,0.04010301711596921,2.5035115215113894e-37,5.007023043022779e-37,1.0,13.248494474062165,"1.5703844998571444e-36","1.2827398142397465e-36","1.0"
"subgenual_ACC_L_to_rostral_ACC_L",0.011187976955344974,0.0012973825568178862,0.00648196430412682,0.018749462052220466,1.009482458805366e-51,2.018964917610732e-51,1.0,15.991149722269013,"8.624921104107332e-51","7.205616171472786e-51","1.0"
"dorsal_ACC_L_to_rostral_ACC_L",0.11519306549542593,0.006513285062734311,0.09556578068656296,0.2168302392397255,1.0246482555485685e-44,2.049296511097137e-44,1.0,14.697058265678924,"7.684861916614264e-44","6.293833498473402e-44","1.0"
"PCC_L_to_rostral_ACC_L",0.0651455167651107,0.005151016754497032,0.06413745537398564,0.1541906844647021,2.766403403709004e-29,5.532806807418009e-29,1.0,11.534262948084093,"1.4835375766004246e-28","1.1782829312093908e-28","1.0"
"Ins_L_to_rostral_ACC_L",0.01171609566677843,0.003375001644502803,0.007056042884328364,0.02441194998347561,2.1366106699960644e-25,4.273221339992129e-25,1.0,10.634369371749361,"1.0285544388120588e-24","8.360650447810688e-25","1.0"
"Amyg_L_to_rostral_ACC_L",-0.00017216440742758417,1.5891215837364648e-5,8.861023033386828e-5,0.0003720544982351659,1.0,1.3481592317096328e-48,6.740796158548164e-49,-15.477388469673983,"1.0","4.5303402753878896e-48","3.897611186646564e-48"
"Hippo_L_to_rostral_ACC_L",-0.00011441728307345109,1.3586314922631153e-5,8.064684962186799e-5,0.000314043129584745,1.0,5.8084550194440585e-33,2.9042275097220292e-33,-12.403628173673537,"1.0","1.3570543894186458e-32","1.134292631155585e-32"
"Caud_L_to_rostral_ACC_L",0.0014076206294679847,0.0008546854018378314,0.004715676911292325,0.016499583201167005,0.15256909504398192,0.30513819008796383,0.847430904956018,1.02600372840049,"0.37155061969534414","0.3239159248626078","1.0"
"Put_L_to_rostral_ACC_L",0.009149735676306689,0.002526352726052434,0.005848175932103015,0.021201962417579587,5.21964811132814e-22,1.043929622265628e-21,1.0,9.798763268902444,"2.411757051439565e-21","1.9157219132002215e-21","1.0"
"GP_L_to_rostral_ACC_L",-0.0016724507066014078,3.713954793970421e-7,0.001503064222043408,0.00583265550772313,1.0,5.022478335478258e-18,2.511239167739129e-18,-8.819822378096589,"1.0","8.606399134470192e-18","7.160144734462805e-18"
"Thal_L_to_rostral_ACC_L",-0.00099413353351681,5.548108367778363e-5,0.0005159464458697392,0.0019754679490376742,1.0,1.6191998805012066e-52,8.095999402506033e-53,-16.187861531047115,"1.0","5.963956855226865e-52","5.140711277051377e-52"
"PIns_L_to_rostral_ACC_L",-0.0007362899796343255,7.261858716744539e-5,0.0004035538129360126,0.001320421645617264,1.0,6.701274871567244e-67,3.350637435783622e-67,-18.660134026895637,"1.0","3.4853364281769333e-66","2.9895773672724556e-66"
"PSTG_L_to_rostral_ACC_L",-0.0002168669774919276,1.2046658383908955e-5,0.00030136484295317355,0.0010433402320703196,0.9999999999868799,2.6240138836929146e-11,1.3120069418464573e-11,-6.742806526566244,"1.0","3.874257303312649e-11","3.303959087131589e-11"
"PSMG_L_to_rostral_ACC_L",-0.00037395326023393727,6.089155986538548e-5,0.00019582883606643288,0.000769409905503639,1.0,1.4310810429528321e-59,7.155405214764161e-60,-17.423443301292124,"1.0","6.197359328268541e-59","5.2153833783668355e-59"
"PSIG_L_to_rostral_ACC_L",-0.00010748080972887146,2.2154358748032764e-5,0.0001507652882752569,0.0005060891292775397,0.9999999999999922,1.540179773598397e-14,7.700898867991985e-15,-7.801102764006969,"1.0","2.4638115389093365e-14","2.0810523050578864e-14"
"subgenual_ACC_L_to_subcallosal_ACC_L",-0.030760555066917324,0.0005038436644321365,0.030070071333190566,0.08814098699835551,1.0,2.427819438519741e-25,1.2139097192598704e-25,-10.692918048758372,"1.0","4.78627260736749e-25","4.014046515763469e-25"
"dorsal_ACC_L_to_subcallosal_ACC_L",0.012401572872633123,0.0004863692928088315,0.009910923135770092,0.024968742369350004,9.121058662527868e-42,1.8242117325055737e-41,1.0,14.130563870904023,"6.29353047714423e-41","5.158631538642811e-41","1.0"
"PCC_L_to_subcallosal_ACC_L",0.0038176742616039335,0.00010678422386267994,0.003416868016293508,0.009682758881744642,2.722344954353783e-29,5.444689908707566e-29,1.0,11.5358285457383,"1.4675140769563362e-28","1.161908052682955e-28","1.0"
"Ins_L_to_subcallosal_ACC_L",-5.090893857206659e-5,1.947129734064111e-5,9.726347703181854e-5,0.0003442431449787025,0.9999999996823847,6.352305844797698e-10,3.176152922398849e-10,-6.24259924204027,"1.0","9.093549860809982e-10","7.753109138402851e-10"
"Amyg_L_to_subcallosal_ACC_L",-0.00022202247499699386,5.5576009697034186e-8,0.00012334041253250872,0.00041677855056928686,1.0,1.0954100863628374e-51,5.477050431814187e-52,-16.038947569203508,"1.0","3.9503464786952494e-51","3.374254283885526e-51"
"Hippo_L_to_subcallosal_ACC_L",-8.422291304665074e-5,-1.6159124476048205e-5,7.228304297108311e-5,0.0002799754292260353,0.9999999999997659,4.683277808876033e-13,2.3416389044380166e-13,-7.331845728175871,"1.0","7.202366318256604e-13","6.089437854505897e-13"
"Caud_L_to_subcallosal_ACC_L",-0.02509419368414222,-0.0024657642618152362,0.013653427627093831,0.04675288269502685,1.0,1.7952887578676892e-44,8.976443789338446e-45,-14.707956496159904,"1.0","5.531364964162549e-44","4.669695045122152e-44"
"Put_L_to_subcallosal_ACC_L",-0.0024087271175550515,-0.0004335395119830558,0.0019674565222442633,0.0073786632945378105,0.9999999999999993,1.2024235265636563e-15,6.0121176328182815e-16,-8.136355565419127,"1.0","1.97855063591953e-15","1.6637812165686956e-15"
"GP_L_to_subcallosal_ACC_L",-7.835590985359213e-5,-1.3862660228900353e-5,6.936555934982367e-5,0.00030964704182541674,0.9999999999010791,1.9784185904218218e-10,9.892092952109109e-11,-6.429661226286934,"1.0","2.859864861852773e-10","2.4319040868011704e-10"
"Thal_L_to_subcallosal_ACC_L",-3.969173376813263e-5,-8.126609737740785e-6,3.623419497544339e-5,0.00018942065242162845,0.9999998787465814,2.4250683732368976e-7,1.2125341866184488e-7,-5.199355090342682,"1.0","3.2724195127773e-7","2.770359565452747e-7"
"PIns_L_to_subcallosal_ACC_L",-0.0006126191476791308,-3.568983387654221e-5,0.0004076384960989703,0.0013416852192008407,1.0,1.0567421056022482e-35,5.283710528011241e-36,-12.977460845659802,"1.0","2.6546798041221523e-35","2.2412460641359158e-35"
"PSTG_L_to_subcallosal_ACC_L",-7.253528138261108e-5,3.450580645052945e-6,4.4136866587186645e-5,0.0001779061914491957,1.0,3.267217878715385e-36,1.6336089393576926e-36,-13.082250563300226,"1.0","8.30852703801087e-36","7.015706440810007e-36"
"PSMG_L_to_subcallosal_ACC_L",-0.00022599453838220872,-5.944779984443391e-6,0.00012142436651816255,0.0004936602581864819,1.0,1.589394332149226e-38,7.94697166074613e-39,-13.550590642709366,"1.0","4.1858095006983434e-38","3.4852185037594256e-38"
"PSIG_L_to_subcallosal_ACC_L",-0.0001982663309565371,-1.588980670718733e-5,0.00011439022493771374,0.0005271564444044669,1.0,4.525213757426206e-25,2.262606878713103e-25,-10.628421843830388,"1.0","8.820331900068028e-25","7.410753542620448e-25"
"dorsal_ACC_L_to_subgenual_ACC_L",0.0064265925347133,-0.0004217031524589451,0.003959878693244887,0.017025477851752846,2.9741064310415675e-33,5.948212862083135e-33,1.0,12.401430031994467,"1.7196648916916325e-32","1.3865766469045145e-32","1.0"
"PCC_L_to_subgenual_ACC_L",0.0005900307256993671,-0.00035986702927985235,0.00165321896613856,0.0072102534839100195,2.645716783889506e-5,5.291433567779012e-5,0.9999735428321611,4.059976586757984,"7.960223463155926e-5","6.590413649399852e-5","1.0"
"Ins_L_to_subgenual_ACC_L",6.390077866238782e-5,3.196806197120484e-5,0.00014171219406980843,0.00045845690946599843,0.01651965419423715,0.0330393083884743,0.9834803458057628,2.1345665007000867,"0.043285676179836585","0.037147622514393255","1.0"
"Amyg_L_to_subgenual_ACC_L",-0.00429881478436071,-0.0006895143269363725,0.003064085543018523,0.015080320182616085,0.9999999999999267,1.4661103045374592e-13,7.330551522687296e-14,-7.494280352456636,"1.0","2.292181518423369e-13","1.940440108946637e-13"
"Hippo_L_to_subgenual_ACC_L",-6.192812814995517e-5,2.8871614916040872e-5,0.00010035966041351927,0.00045364494071986893,0.9999999994782628,1.0434743629226139e-9,5.217371814613069e-10,-6.161499376745534,"1.0","1.4917071348410295e-9","1.2705834889704767e-9"
"Caud_L_to_subgenual_ACC_L",0.04549241014079013,-0.0010278260186009375,0.02004846853114623,0.04723734691682932,6.720441212715556e-132,1.3440882425431113e-131,1.0,28.554124524229692,"5.3505051193543085e-130","3.660871923768737e-130","1.0"
"Put_L_to_subgenual_ACC_L",0.002329499297530575,0.00010977078858258207,0.0016889428843536443,0.005734943680109797,1.7248315947841832e-31,3.4496631895683663e-31,1.0,12.0217955721421,"9.495748407455477e-31","7.711450110590193e-31","1.0"
"GP_L_to_subgenual_ACC_L",-0.0008689838596207466,-2.7856061665730162e-5,0.0009476550383861938,0.003935007319853359,0.999999999962551,7.489813768023464e-11,3.744906884011732e-11,-6.581855113009047,"1.0","1.0918249647752515e-10","9.25054564427719e-11"
"Thal_L_to_subgenual_ACC_L",-0.001798183783666733,-0.00013905354812244472,0.0012916471156032851,0.004388480372593511,1.0,2.210843521523734e-29,1.105421760761867e-29,-11.623464508400403,"1.0","4.7671313432855514e-29","3.945212146167353e-29"
"PIns_L_to_subgenual_ACC_L",2.9845260378654774e-5,-1.8258441223622695e-5,0.00011566866099762213,0.0003949720732770981,0.00011223523734080716,0.00022447047468161433,0.9998877647626592,3.7032931893667436,"0.0003244789682897637","0.0002723645267238814","1.0"
"PSTG_L_to_subgenual_ACC_L",-0.0007433388773317924,8.537146178120368e-7,0.0007550245570281522,0.0031000934446022,0.9999999999998297,3.407053188767023e-13,1.7035265943835116e-13,-7.376649829920478,"1.0","5.263134403543088e-13","4.45239905350236e-13"
"PSMG_L_to_subgenual_ACC_L",0.00011087047558087138,-9.23484095287268e-6,0.00020283073952466862,0.0009205431183884359,3.250412530720731e-5,6.500825061441462e-5,0.9999674958746928,4.010858454659081,"9.751237592162194e-5","8.067570669774477e-5","1.0"
"PSIG_L_to_subgenual_ACC_L",0.0001853574057479448,-9.853274742659777e-7,0.00011351548348479506,0.00042281852534311026,2.846985857477082e-38,5.693971714954164e-38,1.0,13.439398028587945,"1.8416439765554872e-37","1.488197152772111e-37","1.0"
"PCC_L_to_dorsal_ACC_L",0.27810498831583497,-0.027442789129460268,0.11619238205701563,0.2951993262842753,1.9518790572318702e-147,3.9037581144637404e-147,1.0,30.82033780697557,"2.5252435302937322e-145","1.5539960186422966e-145","1.0"
"Ins_L_to_dorsal_ACC_L",-0.0010284973865386413,0.00030091925784609443,0.0007126308632208574,0.002451600101470814,1.0,1.713036824867279e-54,8.565184124336395e-55,-16.539064633618157,"1.0","6.767149289074938e-54","5.756471148498811e-54"
"Amyg_L_to_dorsal_ACC_L",-0.0004221870036531074,1.0012556331763076e-5,0.00038109399908427624,0.0012702043825685925,1.0,2.522378753701733e-24,1.2611893768508666e-24,-10.448851035601733,"1.0","4.8706380785098766e-24","4.091946724265351e-24"
"Hippo_L_to_dorsal_ACC_L",-5.712714537756019e-5,7.442684233738064e-6,0.00040542301696834207,0.0014089787860288834,0.919683331560112,0.16063333687977605,0.08031666843988802,-1.403987582015804,"1.0","0.17246421542590062","0.15224862973495257"
"Caud_L_to_dorsal_ACC_L",0.009107323304879964,-0.002261997491131721,0.007208962030439794,0.031279755045042094,8.025765629378632e-28,1.6051531258757265e-27,1.0,11.202222243692885,"4.071895797258276e-27","3.2897692777849045e-27","1.0"
"Put_L_to_dorsal_ACC_L",0.011799260834220322,0.0013920434624054906,0.018814764328597806,0.044099792821724354,6.750262002705514e-12,1.3500524005411028e-11,0.9999999999932497,6.843073043930204,"2.4174813746713518e-11","2.007621026666726e-11","1.0"
"GP_L_to_dorsal_ACC_L",-0.00654139323253385,-9.650040027328015e-5,0.002986989613474177,0.012225378861148918,1.0,7.664529181632071e-53,3.8322645908160355e-53,-16.245903386926813,"1.0","2.905783041387983e-52","2.494587327984023e-52"
"Thal_L_to_dorsal_ACC_L",0.07557923636689906,-0.0015532326062022092,0.0429306236517828,0.11441516647438035,2.777359437163405e-75,5.55471887432681e-75,1.0,19.979924666892718,"4.4224107960986525e-74","3.527076095048005e-74","1.0"
"PIns_L_to_dorsal_ACC_L",0.03421670216011101,0.0007323307656124961,0.021785920744298796,0.04018604527553957,2.5716540455049186e-97,5.143308091009837e-97,1.0,23.41668583537415,"7.00437351867787e-96","5.487962756902248e-96","1.0"
"PSTG_L_to_dorsal_ACC_L",-0.005694433390591615,0.0003616654208915523,0.0065972382992709015,0.023616191268772062,0.9999999999999964,6.9597332508121846e-15,3.4798666254060923e-15,-7.906827769334352,"1.0","1.1237634812153839e-14","9.478057782356068e-15"
"PSMG_L_to_dorsal_ACC_L",-0.0072125806211842895,-2.0017432095751004e-6,0.004399906641447544,0.014190743011627913,1.0,1.3791932241061028e-47,6.895966120530514e-48,-15.291206072446627,"1.0","4.575208291505822e-47","3.900177559972176e-47"
"PSIG_L_to_dorsal_ACC_L",-0.0014585287408983773,-5.7661039461882935e-5,0.0012027109865283857,0.0038535966922756326,1.0,3.2965226492337406e-26,1.6482613246168703e-26,-10.897731816888488,"1.0","6.573990254252258e-26","5.520875310609905e-26"
"Ins_L_to_PCC_L",-0.0008254167834023881,0.0001848535878499438,0.0010767072989910028,0.0035689091156948316,1.0,4.911292310930744e-17,2.455646155465372e-17,-8.54092324623396,"1.0","8.278807071357198e-17","6.906504812246359e-17"
"Amyg_L_to_PCC_L",0.00036956525994198176,9.673200395178322e-5,0.004794058253489291,0.014077893580759554,0.28115863154181425,0.5623172630836285,0.7188413684581858,0.5795967515628191,"0.6643816978214103","0.5819983672915554","1.0"
"Hippo_L_to_PCC_L",-0.008857330074428736,0.0004540975532410951,0.00521393982911565,0.022398189720864912,1.0,7.546868560662968e-35,3.773434280331484e-35,-12.80061724561881,"1.0","1.8509499905891405e-34","1.555977880535094e-34"
"Caud_L_to_PCC_L",-0.00830460215067317,-0.00041719041667904203,0.005172607910948456,0.019921568397941822,1.0,1.2110233465489328e-31,6.055116732744664e-32,-12.12049759488267,"1.0","2.7547454146772424e-31","2.3211280808854545e-31"
"Put_L_to_PCC_L",0.015492607376001786,-0.0008050961931508688,0.0142178204312252,0.03785029197333546,4.4478291865955114e-35,8.895658373191023e-35,1.0,12.785748159428872,"2.6609845133678346e-34","2.16635445088299e-34","1.0"
"GP_L_to_PCC_L",0.0014861471860394212,-0.00021659671653490915,0.006146455800503926,0.019948752585925444,0.0052151961139234254,0.010430392227846851,0.9947848038860766,2.5660786553652506,"0.014093284537625967","0.011955100726269647","1.0"
"Thal_L_to_PCC_L",0.012536833183651832,-0.006193994250235075,0.05183442972533756,0.1844357377757192,0.001010683291742881,0.002021366583485762,0.9989893167082571,3.095229460472781,"0.0028271816404158968","0.002380107410589037","1.0"
"PIns_L_to_PCC_L",0.0019158683859020421,0.0003855275927398177,0.0028416704122605635,0.008868413335801444,1.4313630587693336e-7,2.862726117538667e-7,0.9999998568636941,5.167591120239062,"4.703050050242096e-7","3.8529538773114697e-7","1.0"
"PSTG_L_to_PCC_L",-0.05619671681955723,0.00642270918351606,0.04155732187282231,0.13919427203389323,1.0,1.2830657063688714e-39,6.415328531844357e-40,-13.768098120916456,"1.0","3.4672924441038694e-39","2.912221504587241e-39"
"PSMG_L_to_PCC_L",0.01666273882273323,0.005727874109225888,0.029740836068964747,0.09509447577294196,0.00027110588344103783,0.0005422117668820757,0.999728894116559,3.470241896693537,"0.0007708642564875663","0.0006472770227484986","1.0"
"PSIG_L_to_PCC_L",0.012773270800091812,0.0007314459846986607,0.014568354640252787,0.04830122932929155,5.867515154682545e-14,1.173503030936509e-13,0.9999999999999414,7.52507102596263,"2.2409144594451785e-13","1.8402661166958888e-13","1.0"
"Amyg_L_to_Ins_L",-0.0044953873003452695,0.0002930719568165726,0.0026606774232669525,0.008067894511731025,1.0,6.09769967483846e-62,3.04884983741923e-62,-17.828138109169103,"1.0","2.8817895723551624e-61","2.4652809232257056e-61"
"Hippo_L_to_Ins_L",-0.0006742029051327425,0.0005240192597362347,0.004212062629807725,0.013407052007192131,0.9966270202017553,0.006745959596489403,0.0033729797982447016,-2.714796322514229,"1.0","0.007801193499850875","0.006752483735364151"
"Caud_L_to_Ins_L",0.008576264438923634,-0.0008516857075982821,0.006882603336817558,0.025242218414760372,4.556465709635182e-28,9.112931419270365e-28,1.0,11.258556019821738,"2.334624757164561e-27","1.875126047503942e-27","1.0"
"Put_L_to_Ins_L",-0.025725847547819217,-0.00035165236636486974,0.03960579428979782,0.14512203177102267,0.9999999263207011,1.4735859762496217e-7,7.367929881248109e-8,-5.293712528748815,"1.0","2.009435422158575e-7","1.7021891578329894e-7"
"GP_L_to_Ins_L",0.009513595842622465,1.2494109326290938e-5,0.0063986638225956875,0.020088359858746123,6.207301124669471e-42,1.2414602249338942e-41,1.0,14.163058091895326,"4.340916664887096e-41","3.539700641340442e-41","1.0"
"Thal_L_to_Ins_L",-0.009233440498773768,0.0011454228784939396,0.0063423481026749565,0.01880917975243573,1.0,5.1426126038034906e-55,2.5713063019017453e-55,-16.631261663690935,"1.0","2.055059476809503e-54","1.750856593729149e-54"
"PIns_L_to_Ins_L",5.296769274558544e-6,0.0032934124343264952,0.020442336358896217,0.06739728730697742,0.927464872654153,0.145070254691694,0.072535127345847,-1.4583069689558692,"1.0","0.15656695892169267","0.13851265092795506"
"PSTG_L_to_Ins_L",-0.005695747623700818,0.0004838425371624988,0.0024332650266475006,0.007978014805941513,1.0,4.357269464667793e-96,2.1786347323338967e-96,-23.275484590392512,"1.0","4.465122669238778e-95","3.579185631691401e-95"
"PSMG_L_to_Ins_L",-0.006155186873061222,0.0033637126431615406,0.008657481454250835,0.028383923098944688,1.0,4.859480457103841e-23,2.4297402285519205e-23,-10.133828063074791,"1.0","9.211652514839698e-23","7.690462191288189e-23"
