,abs_coef,coef,edge_conn,name
12630,9.27958578921e-05,9.27958578921e-05,75_102,Hippo_R--SCP_L
12631,9.27805838054e-05,9.27805838054e-05,83_90,Thal_R--RedNc_L
12632,9.2758470158e-05,9.2758470158e-05,24_151,PrCG_L--SS_R
12633,9.27563264179e-05,9.27563264179e-05,38_121,MTG_L--PCR_R
12634,9.27503102811e-05,9.27503102811e-05,37_148,STG_R_pole--PTR_L
12635,9.27276097036e-05,9.27276097036e-05,101_155,CST_R--SLF_R
12636,9.27183533499e-05,-9.27183533499e-05,55_70,IOG_R--Ins_L
12637,9.27129299019e-05,-9.27129299019e-05,65_101,subgenual_ACC_R--CST_R
12638,9.2705774287e-05,-9.2705774287e-05,86_101,Mynert_L--CST_R
12639,9.26897461214e-05,9.26897461214e-05,42_85,ITG_L--Hypothalamus_R
12640,9.26698637952e-05,-9.26698637952e-05,22_69,PoCG_L--PCC_R
12641,9.26311059204e-05,9.26311059204e-05,34_89,STG_L--NucAccumbens_R
12642,9.25929500496e-05,9.25929500496e-05,172_181,LV_atrium_L--PIns_L
12643,9.25758809846e-05,9.25758809846e-05,30_101,AG_L--CST_R
12644,9.25373030924e-05,-9.25373030924e-05,75_135,Hippo_R--RLIC_R
12645,9.24895816947e-05,-9.24895816947e-05,104_173,MCP_L--LV_occipital_L
12646,9.24846869273e-05,9.24846869273e-05,73_137,Amyg_R--EC_R
12647,9.24355687085e-05,-9.24355687085e-05,3_116,SFG_PFC_R--ACR_L
12648,9.24010457552e-05,-9.24010457552e-05,54_100,IOG_L--CST_L
12649,9.23734414755e-05,-9.23734414755e-05,73_164,Amyg_R--OlfactoryRadiation_L
12650,9.23692439749e-05,-9.23692439749e-05,56_170,Cu_L--LV_frontal_L
12651,9.22451907074e-05,-9.22451907074e-05,172_180,LV_atrium_L--III_and_IV_ventricle
12652,9.22310574331e-05,-9.22310574331e-05,37_93,STG_R_pole--Snigra_R
12653,9.21565908592e-05,9.21565908592e-05,58_169,LG_L--OpticTract_R
12654,9.20856569676e-05,9.20856569676e-05,108_179,ICP_L--LV_temporal_R
12655,9.20509558654e-05,9.20509558654e-05,25_115,PrCG_R--Medulla_R
12656,9.20118765855e-05,9.20118765855e-05,33_99,PrCu_R--Midbrain_R
12657,9.20061964733e-05,-9.20061964733e-05,69_185,PCC_R--PSMG_L
12658,9.19924051348e-05,-9.19924051348e-05,13_17,IFG_orbitalis_R--LFOG_R
12659,9.19810865224e-05,-9.19810865224e-05,166_173,Mammillary_L--LV_occipital_L
12660,9.1913292556e-05,9.1913292556e-05,35_165,STG_R--OlfactoryRadiation_R
12661,9.19115202204e-05,9.19115202204e-05,20_125,RG_L--BCC_R
12662,9.18808477624e-05,9.18808477624e-05,57_99,Cu_R--Midbrain_R
12663,9.1849213267e-05,9.1849213267e-05,113_160,Pons_R--AnteriorCom_L
12664,9.17602642287e-05,9.17602642287e-05,85_139,Hypothalamus_R--CGC_R
12665,9.17473807029e-05,9.17473807029e-05,17_64,LFOG_R--subgenual_ACC_L
12666,9.15957041745e-05,-9.15957041745e-05,7_136,MFG_R--EC_L
12667,9.15858422295e-05,-9.15858422295e-05,96_112,CP_L--Pons_L
12668,9.15052519688e-05,-9.15052519688e-05,139_185,CGC_R--PSMG_L
12669,9.13726349943e-05,9.13726349943e-05,94_161,cerebellum_R--AnteriorCom_R
12670,9.13704322388e-05,9.13704322388e-05,82_165,Thal_L--OlfactoryRadiation_R
12671,9.13466420757e-05,9.13466420757e-05,109_153,ICP_R--SFO_R
12672,9.12524007195e-05,9.12524007195e-05,8_45,MFG_DPFC_L--PHG_R
12673,9.12117649363e-05,9.12117649363e-05,19_166,MFOG_R--Mammillary_L
12674,9.1204365577e-05,-9.1204365577e-05,72_87,Amyg_L--Mynert_R
12675,9.1197242505e-05,-9.1197242505e-05,104_148,MCP_L--PTR_L
12676,9.11221882817e-05,-9.11221882817e-05,51_98,SOG_R--Midbrain_L
12677,9.1109646457e-05,-9.1109646457e-05,3_58,SFG_PFC_R--LG_L
12678,9.10900451069e-05,-9.10900451069e-05,71_113,Ins_R--Pons_R
12679,9.10311062771e-05,9.10311062771e-05,20_87,RG_L--Mynert_R
12680,9.09416394217e-05,-9.09416394217e-05,22_51,PoCG_L--SOG_R
12681,9.093043599e-05,9.093043599e-05,102_120,SCP_L--PCR_L
12682,9.09154072352e-05,-9.09154072352e-05,6_157,MFG_L--UNC_R
12683,9.08989789895e-05,9.08989789895e-05,65_67,subgenual_ACC_R--dorsal_ACC_R
12684,9.08893222082e-05,-9.08893222082e-05,24_146,PrCG_L--IFO_L
12685,9.08607152072e-05,-9.08607152072e-05,27_137,SPG_R--EC_R
12686,9.08053043709e-05,-9.08053043709e-05,30_173,AG_L--LV_occipital_L
12687,9.07659341962e-05,9.07659341962e-05,87_152,Mynert_R--SFO_L
12688,9.07557675821e-05,9.07557675821e-05,35_82,STG_R--Thal_L
12689,9.07539298597e-05,9.07539298597e-05,150_169,SS_L--OpticTract_R
12690,9.07451086474e-05,9.07451086474e-05,37_56,STG_R_pole--Cu_L
12691,9.06895563484e-05,9.06895563484e-05,35_100,STG_R--CST_L
12692,9.06326913578e-05,9.06326913578e-05,10_41,IFG_opercularis_L--MTG_R_pole
12693,9.05790426011e-05,-9.05790426011e-05,17_112,LFOG_R--Pons_L
12694,9.04872422054e-05,9.04872422054e-05,32_106,PrCu_L--PCT_L
12695,9.0486316087e-05,9.0486316087e-05,34_80,STG_L--GP_L
