"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"PSMG_L_to_MTG_L",0.0196078431372549,1.0,0.0005219608200863819,0.0012712684030515198,"1.0","0.07967811402017454"
"PSMG_L_to_MTG_L_pole",0.0196078431372549,1.0,0.0002099358351168255,0.0005143553359595577,"1.0","0.07967811402017454"
"PSMG_L_to_PCC_L",0.29411764705882354,0.7254901960784313,0.000152647716220709,9.82662888485441e-5,"1.0","0.5455533136737545"
"PSMG_L_to_PHG_L",0.0196078431372549,1.0,2.3208381279411264e-5,4.237170217608148e-5,"1.0","0.07967811402017454"
"PSMG_L_to_PIns_L",0.0196078431372549,1.0,0.00017480711732089976,0.0004899420651705606,"1.0","0.07967811402017454"
"PSMG_L_to_PSTG_L",1.0,0.0196078431372549,0.00044653167721783017,-0.0007906253127048762,"0.08836098541980894","1.0"
"PSMG_L_to_PoCG_L",0.9803921568627451,0.0392156862745098,0.00016249403818949706,-0.0003410426765786251,"0.1338282885969922","1.0"
"PSMG_L_to_PrCG_L",1.0,0.0196078431372549,0.00022328937774406224,-0.0006277290994310755,"0.08836098541980894","1.0"
"PSMG_L_to_PrCu_L",0.058823529411764705,0.9607843137254902,0.00020891950255887828,0.00018976991749735408,"1.0","0.15783565334530758"
"PSMG_L_to_SFG_L",0.8431372549019608,0.17647058823529413,6.721292321549736e-5,-2.119621120267655e-5,"0.47899159663865554","1.0"
"PSMG_L_to_SFG_PFC_L",0.0392156862745098,0.9803921568627451,0.00012396386276629143,0.00034068408141765816,"1.0","0.1085379033503165"
"PSMG_L_to_SFG_pole_L",0.9803921568627451,0.0392156862745098,2.0967870179430164e-6,-4.297586090337515e-6,"0.1338282885969922","1.0"
"PSMG_L_to_SMG_L",0.19607843137254902,0.8235294117647058,0.00029245213697184506,0.0002500996935734211,"1.0","0.3995453253765274"
"PSMG_L_to_SPG_L",1.0,0.0196078431372549,0.00025266766092833846,-0.0005886001578548673,"0.08836098541980894","1.0"
"PSMG_L_to_STG_L",0.0196078431372549,1.0,0.00023823492342488979,0.0006494980002406274,"1.0","0.07967811402017454"
"PSMG_L_to_STG_L_pole",0.0196078431372549,1.0,0.0002832968098127006,0.0006695160393959265,"1.0","0.07967811402017454"
"PSMG_L_to_dorsal_ACC_L",1.0,0.0196078431372549,2.01633141507011e-5,-4.3266234572921094e-5,"0.08836098541980894","1.0"
"PSMG_L_to_rostral_ACC_L",0.19607843137254902,0.8235294117647058,2.197169816735441e-6,2.5075086066785113e-6,"1.0","0.3995453253765274"
"PSMG_L_to_subcallosal_ACC_L",1.0,0.0196078431372549,8.645980905485647e-7,-2.5588027332980383e-6,"0.08836098541980894","1.0"
"PSMG_L_to_subgenual_ACC_L",0.9803921568627451,0.0392156862745098,2.2163515431369014e-6,-3.486917347272382e-6,"0.1338282885969922","1.0"
"PSTG_L_to_AG_L",0.9803921568627451,0.0392156862745098,0.00023035601389757122,-0.00025639098705297744,"0.1338282885969922","1.0"
"PSTG_L_to_Amyg_L",0.27450980392156865,0.7450980392156863,3.519316716440559e-5,1.2312208979753424e-5,"1.0","0.5159903533605956"
"PSTG_L_to_Cu_L",1.0,0.0196078431372549,0.00015206193022885395,-0.0002827216961211981,"0.08836098541980894","1.0"
"PSTG_L_to_ENT_L",0.17647058823529413,0.8431372549019608,2.0059779335647938e-6,2.8455823906627175e-6,"1.0","0.3901220865704773"
"PSTG_L_to_FuG_L",0.0392156862745098,0.9803921568627451,0.0001198854124207986,0.0002128425775827971,"1.0","0.1085379033503165"
"PSTG_L_to_Hippo_L",0.7450980392156863,0.27450980392156865,1.0826481703507312e-6,-3.7125199143922794e-7,"0.6519607843137255","1.0"
