"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-46.23055622152354,0.1641067646786305,-1.4121256879274093,"x8_66","MFG_DPFC_L -- dorsal_ACC_L",-0.19583771134747685,"0.32789672093124045"
-2.4245447818453862,0.1668732117570329,-1.4027408460724908,"x2_82","SFG_PFC_L -- Thal_L",-0.194585632748092,"0.3327818384750078"
-1.3128267139051137,0.1677461174962482,-1.3998046412482816,"x38_40","MTG_L -- MTG_L_pole",-0.19419370326625926,"0.3338792915550325"
-19.57116819585514,0.16911190524749167,-1.3952341490439946,"x40_68","MTG_L_pole -- PCC_L",-0.1935834413689548,"0.33595167357227235"
5.341631718811836,0.17047755942065848,1.3906925363300318,"x44_58","PHG_L -- LG_L",0.19297681286157622,"0.33801585057544353"
19.220792629173616,0.170840495578552,1.3894902840188692,"x42_46","ITG_L -- ENT_L",0.19281618953766835,"0.3380877876172109"
-0.9159853411983931,0.1719039880942275,-1.3859786974193655,"x42_187","ITG_L -- PSIG_L",-0.19234694579022107,"0.33954318259069743"
2.3431390621967223,0.1723689762736879,1.3844485964279212,"x52_58","MOG_L -- LG_L",0.1921424412668729,"0.33976620671122953"
-62.7333056031428,0.17267345384551377,-1.3834483979310666,"x14_40","IFG_triangularis_L -- MTG_L_pole",-0.19200874693958156,"0.33976620671122953"
-6.186497590584546,0.1734096751009691,-1.381035537922226,"x26_38","SPG_L -- MTG_L",-0.19168618127179538,"0.3400166836885764"
2.167398303545908,0.17345778646141868,1.3808781345966616,"x32_56","PrCu_L -- Cu_L",0.19166513648696232,"0.3400166836885764"
-1.151368524306806,0.1747630380341883,-1.3766205786044399,"x38_58","MTG_L -- LG_L",-0.19109580212175015,"0.3419276831103684"
-104.7613443390535,0.1753188975370856,-1.3748148625322452,"x0_38","SFG_L -- MTG_L",-0.1908542775458208,"0.34236803575638414"
8.13971705662218,0.17713775308053234,1.3689368684129772,"x34_72","STG_L -- Amyg_L",0.19006782320632548,"0.3452685017671393"
-15.715784960534041,0.17892721138596585,-1.3631989061717324,"x18_58","MFOG_L -- LG_L",-0.18929975152747056,"0.3481008717753283"
-132.89064715731146,0.18017015223024765,-1.3592392010258154,"x66_70","dorsal_ACC_L -- Ins_L",-0.1887695108449442,"0.3497151172300163"
-6.542455434936467,0.18043272715055914,-1.358405378890354,"x0_8","SFG_L -- MFG_DPFC_L",-0.18865783338190456,"0.3497151172300163"
-641.0814323006643,0.1819251748226911,-1.3536835746647025,"x4_32","SFG_pole_L -- PrCu_L",-0.18802528341024102,"0.3514644401020882"
-428.01828993970037,0.18201443468088818,-1.353402114317525,"x42_62","ITG_L -- subcallosal_ACC_L",-0.1879875705658067,"0.3514644401020882"
-1.0854689463657523,0.18368954481902888,-1.3481394926839667,"x34_58","STG_L -- LG_L",-0.1872822794419666,"0.35311181336221603"
26.08223792362866,0.18380626452842339,1.3477741667755205,"x44_56","PHG_L -- Cu_L",0.1872333080741231,"0.35311181336221603"
